name_j,availability,code_map,type_muni,name_e,year,url,zip,shp,geojson,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize,detail1,detail2
半島循環道路データ,熊本,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,02_主要道路/A37-15_PeninsulaRoad_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2007.html,,,,,A18_002,code_pref_muni,CP932,,6668,3.71,主要道路,
半島循環道路データ,熊本,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,03_通行規制区間/A37-15_TrafficRegulationForUnusualWeatherInPeninsula_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2007.html,,,,,A18_002,code_pref_muni,CP932,,6668,3.71,通行規制区間,
半島循環道路データ,熊本,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,04_半島振興対策実施地域対象市町村/A37-15_PeninsulaDevelopmentTargetMunicipality_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2007.html,,,,,A18_002,code_pref_muni,CP932,,6668,3.7,半島振興対策実施地域対象市町村,
半島循環道路データ,大分,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,01_半島循環道路/A37-15_PeninsulaRoadCirculation_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2016.html,,,,,A18_002,code_pref_muni,CP932,,6668,4.82,半島循環道路,
半島循環道路データ,大分,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,02_主要道路/A37-15_PeninsulaRoad_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2007.html,,,,,A18_002,code_pref_muni,CP932,,6668,3.71,主要道路,
半島循環道路データ,大分,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,03_通行規制区間/A37-15_TrafficRegulationForUnusualWeatherInPeninsula_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2007.html,,,,,A18_002,code_pref_muni,CP932,,6668,3.71,通行規制区間,
半島循環道路データ,大分,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,04_半島振興対策実施地域対象市町村/A37-15_PeninsulaDevelopmentTargetMunicipality_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2007.html,,,,,A18_002,code_pref_muni,CP932,,6668,3.7,半島振興対策実施地域対象市町村,
半島循環道路データ,宮崎,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,01_半島循環道路/A37-15_PeninsulaRoadCirculation_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2016.html,,,,,A18_002,code_pref_muni,CP932,,6668,4.82,半島循環道路,
半島循環道路データ,宮崎,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,02_主要道路/A37-15_PeninsulaRoad_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2007.html,,,,,A18_002,code_pref_muni,CP932,,6668,3.71,主要道路,
半島循環道路データ,宮崎,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,03_通行規制区間/A37-15_TrafficRegulationForUnusualWeatherInPeninsula_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2007.html,,,,,A18_002,code_pref_muni,CP932,,6668,3.71,通行規制区間,
半島循環道路データ,宮崎,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,04_半島振興対策実施地域対象市町村/A37-15_PeninsulaDevelopmentTargetMunicipality_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2007.html,,,,,A18_002,code_pref_muni,CP932,,6668,3.7,半島振興対策実施地域対象市町村,
半島循環道路データ,鹿児島,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,01_半島循環道路/A37-15_PeninsulaRoadCirculation_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2016.html,,,,,A18_002,code_pref_muni,CP932,,6668,4.82,半島循環道路,
半島循環道路データ,鹿児島,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,02_主要道路/A37-15_PeninsulaRoad_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2007.html,,,,,A18_002,code_pref_muni,CP932,,6668,3.71,主要道路,
半島循環道路データ,鹿児島,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,03_通行規制区間/A37-15_TrafficRegulationForUnusualWeatherInPeninsula_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2007.html,,,,,A18_002,code_pref_muni,CP932,,6668,3.71,通行規制区間,
半島循環道路データ,鹿児島,A37,,Peninsulas Development Implementation Area,2015,https://nlftp.mlit.go.jp/ksj/gml/data/A37/A37-15/A37-15_code_pref_GML.zip,A37-15_code_pref_GML.zip,04_半島振興対策実施地域対象市町村/A37-15_PeninsulaDevelopmentTargetMunicipality_code_pref.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A18-2007.html,,,,,A18_002,code_pref_muni,CP932,,6668,3.7,半島振興対策実施地域対象市町村,
